DestAct,NbTransf,NbHousehold,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,ModeToSchool,age
1,4,3,0,0,2,1,0,2,0,3,2,1,4,1,6,3,1,2,2,2,1,3,2,4,4,2,2,-1,3,2,4,66.0,0,4,53
1,2,1,1,1,2,1,1,2,10,5,1,1,1,1,3,7,1,2,2,2,2,1,1,4,4,2,3,2,2,1,4,34.0,1,4,44
1,2,2,2,1,2,1,0,1,25,1,1,1,2,9,2,8,2,2,2,2,2,1,-1,4,4,4,2,2,2,3,4,33.5,1,5,64
7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,4,5,-1,-1,-1,-1,4,51.5,1,-1,-1
1,3,2,2,0,1,1,0,1,-1,6,1,1,5,1,6,4,1,2,2,2,2,1,2,4,4,3,2,3,3,3,4,80.0,1,5,45
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,4,4,2,-1,-1,-1,-1,4,10.0,1,-1,-1
1,2,2,2,0,2,1,0,-1,21,6,1,1,7,1,1,3,1,2,2,2,2,1,1,4,4,2,-1,-1,3,1,4,93.0,1,3,58
2,3,2,1,1,4,1,1,1,30,4,1,1,2,2,2,7,1,2,2,2,2,1,2,4,4,3,1,2,3,2,4,21.1,2,5,64
4,1,2,1,0,1,1,0,1,29,4,1,1,3,9,8,6,2,2,1,2,2,1,3,4,4,2,1,3,3,4,4,19.0,0,4,65
1,8,2,4,0,4,1,1,1,27,-1,1,1,2,1,1,3,1,2,2,2,2,1,-1,4,4,6,2,2,2,3,4,68.0,1,4,62
9,1,3,2,0,3,1,1,1,16,6,2,1,3,2,6,6,1,2,2,1,2,2,3,4,4,1,1,2,1,3,4,3.0,1,4,63
8,0,3,2,0,3,1,1,1,16,6,2,1,3,2,6,6,1,2,2,1,2,2,3,4,4,1,1,2,1,3,4,2.5,1,4,63
1,0,2,0,0,2,1,1,2,1,6,1,3,2,1,6,8,2,2,1,2,2,2,1,4,4,2,3,2,1,2,4,17.5,0,3,31
1,1,3,2,1,2,1,1,1,6,6,1,1,3,1,2,8,1,2,2,2,2,2,1,4,4,2,-1,-1,-1,4,4,22.0,2,4,51
1,0,4,2,1,2,1,0,1,7,5,1,1,3,2,2,8,1,2,2,2,2,1,1,4,4,2,4,-1,-1,1,4,17.5,1,5,46
9,4,4,2,1,2,1,0,1,7,5,2,1,3,2,2,7,1,2,2,2,2,1,3,4,4,1,2,2,3,3,4,41.0,1,5,38
4,2,5,1,1,1,1,1,1,7,5,2,1,3,6,3,5,1,2,2,2,1,1,3,4,4,2,4,1,2,3,4,38.0,1,5,37
8,0,5,1,1,1,1,1,1,7,5,2,1,3,6,3,5,1,2,2,2,1,1,3,4,4,2,4,1,2,3,4,1.8,1,5,37
1,2,1,1,0,1,1,0,2,7,4,2,1,1,1,6,4,1,2,2,2,2,1,1,4,4,1,1,3,3,1,4,26.0,1,4,49
9,2,2,1,0,2,1,0,2,5,4,1,1,5,9,2,8,1,1,2,2,2,3,3,4,4,2,2,2,2,1,4,27.0,0,4,71
7,0,2,1,0,1,1,0,1,29,6,1,1,2,9,8,6,1,2,2,2,2,1,3,4,4,1,-1,3,3,4,4,11.0,0,3,70
11,1,2,1,0,1,1,0,1,22,6,1,1,2,9,-1,7,1,2,2,2,2,1,3,4,4,1,1,3,1,3,4,10.0,2,4,66
11,2,3,1,0,2,1,1,1,24,5,2,1,6,8,2,7,1,2,2,2,2,2,3,4,4,4,3,3,3,4,4,34.5,2,5,25
1,2,2,1,0,1,1,1,1,15,4,1,1,2,1,6,6,1,2,2,1,2,1,1,4,4,1,-1,3,-1,4,4,11.0,1,4,59
1,0,2,2,0,1,1,0,2,30,4,2,1,2,2,6,3,2,1,2,2,2,1,1,4,4,2,-1,4,4,3,4,18.0,0,4,57
1,4,2,1,0,1,1,0,2,14,6,1,1,2,1,3,3,1,1,2,2,2,1,1,4,4,2,4,-1,-1,3,4,74.0,1,4,57
1,5,2,1,1,2,1,2,1,6,6,2,1,2,1,6,6,1,2,2,1,2,1,2,4,4,3,1,2,3,3,4,86.0,1,4,46
1,2,2,2,0,1,1,1,1,1,6,1,1,2,1,1,4,1,2,2,2,2,1,1,6,2,1,1,2,2,4,4,13.0,1,4,35
9,2,2,2,0,1,1,1,1,1,6,1,1,2,1,1,4,1,2,2,2,2,1,3,6,2,1,1,2,2,4,4,6.5,1,4,35
1,3,2,1,0,1,2,0,1,10,3,2,1,2,2,6,3,2,2,1,2,2,3,2,6,2,3,-1,-1,-1,1,4,29.0,0,3,55
10,6,4,2,2,2,1,0,1,9,3,2,1,4,2,6,3,1,2,2,2,2,1,3,6,2,2,3,2,2,4,4,34.0,0,5,43
1,0,4,2,2,2,1,-1,1,9,3,2,1,4,8,-1,2,1,2,2,2,2,3,1,6,2,2,3,2,3,1,4,25.0,0,4,16
1,5,1,1,0,1,1,0,2,1,3,2,1,1,1,6,3,1,2,2,2,2,1,-1,6,2,6,1,2,1,4,4,56.5,1,4,47
1,5,1,1,0,1,1,0,2,1,3,2,1,1,1,6,3,1,2,2,2,2,1,-1,6,2,5,1,2,1,4,4,38.5,1,4,47
6,2,4,3,0,3,1,0,1,13,3,2,1,3,1,6,3,1,2,2,2,2,1,3,6,2,1,3,2,3,3,4,7.0,1,4,51
9,6,3,2,0,1,1,0,1,5,5,2,1,3,2,6,4,2,2,2,2,2,1,3,6,2,3,3,3,2,2,4,104.5,1,5,33
1,0,4,2,0,1,1,0,1,2,4,2,1,3,2,6,4,1,2,2,2,2,1,1,6,2,2,3,2,3,3,4,2.3,1,4,28
1,2,2,2,-1,1,-1,-1,1,-1,2,1,1,-1,1,5,1,2,2,2,2,2,1,1,6,2,1,2,2,4,1,4,5.0,1,5,-1
1,0,5,1,1,1,1,0,1,20,-1,2,1,3,2,-1,-1,1,2,2,2,2,1,1,6,2,1,4,-1,2,4,4,0.9,2,3,46
4,1,5,1,1,1,1,0,1,20,-1,2,1,3,2,-1,-1,1,2,2,2,2,1,3,6,2,1,4,-1,2,4,4,7.5,1,3,46
1,2,2,2,0,1,1,0,1,36,5,2,1,2,1,1,6,1,2,2,2,2,1,1,6,2,2,4,1,2,4,4,17.0,1,4,59
4,4,2,2,0,1,1,0,1,36,5,2,1,2,1,1,6,1,2,2,2,2,1,3,6,2,2,4,1,2,4,4,45.0,1,4,59
2,2,2,1,0,1,1,0,2,3,4,2,1,3,9,6,3,1,2,2,2,2,1,1,6,2,1,1,2,3,3,4,8.0,1,4,66
9,1,2,1,0,1,1,0,2,3,4,2,1,3,9,6,3,1,2,2,2,2,1,3,6,2,1,1,2,3,3,4,13.0,1,4,66
9,3,1,1,-1,1,1,-1,2,15,4,2,1,1,9,2,4,1,2,2,2,1,1,3,6,2,1,4,3,3,3,4,58.0,1,4,66
1,1,3,2,0,2,1,0,1,19,4,2,1,3,2,6,3,2,1,2,2,2,2,1,6,2,1,2,-1,-1,3,4,9.5,0,5,44
1,0,2,1,0,2,1,1,2,24,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,6,2,5,3,3,-1,4,4,28.6,0,2,-1
4,4,2,1,0,0,2,-1,2,69,2,1,1,2,9,8,3,1,2,2,2,2,1,3,6,2,2,2,-1,-1,3,4,31.0,1,4,69
8,6,2,1,0,1,2,0,2,41,2,2,1,2,9,8,4,1,2,2,2,2,1,3,6,2,4,3,2,-1,3,4,36.3,1,4,69
8,8,4,1,0,1,1,0,-1,7,3,1,1,3,1,3,3,2,2,2,2,2,1,3,6,2,6,2,2,1,4,4,85.5,1,5,38
11,1,4,1,0,1,1,0,-1,7,3,2,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,6,2,3,2,2,1,4,4,19.5,1,5,-1
9,0,1,1,0,1,1,0,2,16,4,2,1,1,9,-1,5,2,2,2,2,2,1,3,6,2,1,-1,2,2,4,4,14.0,1,4,81
1,2,4,1,1,2,1,0,2,4,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,6,2,2,3,2,2,3,4,18.0,2,3,-1
9,0,2,2,0,2,1,-1,1,39,4,1,1,3,9,3,7,1,1,2,2,2,1,3,6,2,2,1,3,3,3,4,3.7,1,5,75
4,0,2,2,0,2,1,-1,1,39,4,2,1,3,9,3,8,1,1,2,2,2,1,3,6,2,2,4,-1,-1,3,4,15.5,1,5,70
11,2,2,2,0,1,1,0,1,20,6,1,1,2,9,3,5,1,2,2,2,2,1,3,6,2,1,3,2,3,3,4,54.0,1,4,63
9,2,2,2,0,1,1,0,1,20,6,1,1,2,9,3,5,1,2,2,2,2,1,3,6,2,1,3,2,3,3,4,24.0,1,4,63
9,3,3,2,1,1,1,0,2,2,4,2,1,7,2,6,3,2,2,2,2,2,1,3,6,2,2,3,3,2,4,4,14.5,1,5,35
8,2,3,2,1,1,1,0,2,2,4,2,1,7,2,6,3,2,2,2,2,2,1,-1,6,2,3,3,3,2,4,4,23.5,1,5,35
8,4,4,1,0,2,1,1,1,2,5,1,1,3,1,6,7,1,2,2,2,2,1,-1,6,2,4,-1,-1,-1,3,4,27.4,1,5,43
1,2,4,1,0,2,1,1,1,2,5,1,1,3,1,6,7,1,2,2,2,2,1,1,6,2,2,-1,-1,-1,3,4,30.0,1,5,43
1,0,2,1,0,2,1,0,1,2,6,1,1,2,1,3,8,1,2,2,1,2,1,1,6,2,1,3,2,2,4,4,102.0,2,4,55
1,4,2,1,0,2,1,0,1,2,6,2,1,2,2,6,4,1,2,2,1,2,1,1,6,2,3,1,2,2,1,4,49.0,1,4,55
1,3,2,2,0,2,1,0,1,2,4,2,1,7,2,6,2,1,2,2,2,2,1,1,6,2,2,4,-1,-1,4,4,76.0,1,5,37
1,4,2,2,0,2,1,0,1,2,4,1,1,7,1,6,4,1,2,2,2,2,1,2,6,2,2,2,2,-1,4,4,32.0,1,5,43
4,2,1,2,0,1,1,0,1,7,6,1,1,2,1,6,3,2,2,2,2,2,1,3,6,2,1,2,3,3,1,4,55.0,1,4,36
1,2,3,1,0,2,1,0,1,2,5,1,1,3,1,2,6,1,2,2,1,2,2,1,6,2,2,3,2,-1,1,4,43.0,0,5,41
3,3,5,2,2,6,1,2,1,4,6,2,1,6,8,6,2,1,2,2,2,2,2,2,6,2,3,3,1,2,4,4,21.0,0,5,19
1,3,3,1,0,2,1,2,1,3,5,2,1,3,2,6,6,1,1,2,2,2,2,1,6,2,2,3,2,1,3,4,19.0,0,3,37
1,1,5,2,0,2,1,0,2,12,4,1,1,3,1,3,3,1,2,2,2,2,1,1,6,2,1,1,2,2,4,4,11.0,1,5,47
4,4,1,1,-1,1,1,-1,2,8,2,2,1,1,3,2,7,1,2,2,2,2,1,-1,6,2,6,2,2,2,3,4,47.0,1,4,50
9,5,4,2,0,3,1,0,2,11,6,1,1,3,1,6,3,1,1,2,2,2,1,3,6,2,1,4,-1,2,4,4,62.0,1,5,49
1,2,4,2,0,3,1,0,2,11,6,1,1,3,1,6,3,1,1,2,2,2,1,1,6,2,2,4,-1,2,4,4,39.0,2,5,49
6,0,2,2,0,1,1,-1,1,18,2,2,1,2,6,-1,3,2,2,2,2,1,1,3,6,2,1,-1,-1,2,3,4,5.5,1,4,73
4,0,2,2,0,1,1,-1,1,18,2,2,1,2,6,-1,3,2,2,2,2,1,1,3,6,2,1,-1,-1,2,3,4,8.0,1,4,73
2,0,2,2,0,1,1,-1,1,18,2,1,1,2,2,4,3,2,2,2,2,2,1,1,6,2,2,-1,-1,3,1,4,10.5,1,5,82
10,2,1,1,0,1,1,0,1,33,3,1,1,1,9,-1,3,2,2,2,2,2,1,3,6,2,2,1,2,2,3,4,10.0,1,4,67
9,0,1,1,0,1,1,0,1,33,3,1,1,1,9,-1,3,2,2,2,2,2,1,3,6,2,1,1,2,2,3,4,1.9,1,4,67
7,8,1,1,0,1,1,0,1,33,3,1,1,1,9,-1,3,2,2,2,2,2,1,3,6,2,4,1,2,2,3,4,54.5,0,4,67
1,5,2,1,2,2,1,0,1,4,6,2,1,2,2,1,6,2,2,1,2,2,1,1,6,2,3,2,3,3,4,4,87.0,0,5,46
4,2,3,1,0,3,1,1,1,2,5,2,1,3,6,3,3,1,2,2,2,2,2,3,6,2,2,4,2,1,4,4,23.0,0,2,34
11,4,4,1,0,1,1,0,2,1,3,2,1,4,4,7,3,2,2,2,2,1,1,3,6,2,4,1,3,2,2,4,28.0,1,5,38
8,6,4,1,0,1,1,0,2,1,3,2,1,4,4,7,3,2,2,2,2,1,1,3,6,2,3,1,3,2,2,4,89.0,1,5,38
8,0,5,2,0,2,1,1,1,12,6,2,1,3,2,6,7,1,2,2,2,2,1,3,6,2,1,3,2,2,3,4,4.5,1,3,43
8,0,5,2,0,2,1,1,1,12,6,2,1,3,2,6,7,1,2,2,2,2,1,3,6,2,2,3,2,2,3,4,24.0,1,3,43
1,2,5,2,0,2,1,1,1,12,6,2,1,3,2,6,7,1,2,2,2,2,1,1,6,2,1,3,2,2,3,4,31.0,1,3,43
1,6,5,2,0,3,1,1,1,15,6,1,3,3,1,7,8,1,2,2,2,2,1,-1,6,2,3,3,3,3,3,4,86.0,1,4,50
1,2,2,2,1,1,1,0,1,10,6,2,1,7,1,1,7,1,2,2,2,2,1,2,6,2,2,4,-1,2,1,4,42.0,1,5,55
1,3,2,2,1,1,1,0,1,10,6,1,1,7,2,2,7,1,2,2,2,2,1,-1,6,2,3,1,3,3,3,4,18.3,1,6,53
7,2,1,1,0,1,1,1,1,37,2,2,1,1,9,-1,2,1,2,2,2,1,1,3,6,2,2,1,2,2,4,4,30.0,0,4,69
1,3,3,1,0,1,1,0,2,22,4,2,1,6,1,6,3,1,1,2,2,2,3,2,6,2,3,3,3,3,1,4,33.5,0,5,22
7,8,1,1,0,1,2,0,2,21,2,2,1,1,2,6,4,1,2,2,2,2,1,3,6,2,2,-1,2,3,1,4,116.0,1,5,65
9,2,1,1,0,0,2,-1,1,40,2,1,1,1,9,6,2,1,2,2,2,2,1,3,6,2,1,2,2,2,4,4,11.0,1,4,71
10,6,2,1,1,1,1,0,1,38,3,1,1,5,9,6,3,2,2,1,2,2,1,3,6,2,2,2,3,3,3,4,283.0,0,4,70
1,1,5,3,2,3,1,0,1,15,4,1,1,6,5,8,1,2,1,2,2,2,3,1,6,2,1,-1,-1,-1,3,4,10.0,0,3,-1
1,0,2,1,1,1,1,0,2,0,2,2,1,2,6,3,3,1,2,2,2,2,1,-1,6,2,4,1,2,2,1,4,1.3,1,4,58
10,4,3,2,0,2,1,2,2,5,6,2,1,3,2,2,8,1,2,2,2,2,1,3,6,2,2,1,2,3,4,4,190.0,1,5,36
1,2,1,1,1,1,1,0,1,6,4,1,1,1,2,3,3,1,2,2,2,2,1,2,6,2,4,3,2,2,3,4,47.0,1,4,66
1,9,1,1,1,1,1,0,1,6,4,1,1,1,2,3,3,1,2,2,2,2,1,-1,6,2,4,3,2,2,3,4,42.0,1,4,66
7,11,2,1,0,1,1,0,2,7,4,1,1,2,9,6,3,1,1,2,2,2,1,-1,6,2,4,-1,2,-1,3,4,101.0,1,4,71
1,3,1,1,0,1,1,0,2,7,4,1,1,1,1,6,3,1,2,2,2,2,1,2,6,2,3,3,-1,2,3,4,20.0,1,5,39
11,1,2,0,0,3,1,0,2,1,6,1,1,5,1,6,3,2,2,1,2,2,2,-1,6,2,5,-1,-1,3,3,4,53.7,0,4,55
8,3,2,0,0,3,1,0,2,1,6,1,1,5,1,6,3,2,2,1,2,2,2,3,6,2,3,-1,-1,3,3,4,78.5,0,4,55
7,5,1,1,1,1,1,0,2,30,3,1,1,1,9,3,3,2,2,1,2,2,1,3,6,2,1,1,2,2,3,4,186.0,0,4,69
1,4,1,1,0,0,2,0,2,1,2,2,1,1,2,6,4,1,2,2,2,2,1,1,6,2,1,2,3,3,3,4,13.0,1,5,43
8,2,1,1,0,0,2,0,2,1,2,2,1,1,2,6,4,1,2,2,2,2,1,3,6,2,1,2,3,3,3,4,12.0,1,5,43
1,3,2,1,0,4,1,0,1,10,5,1,1,2,1,6,6,1,1,2,2,2,2,1,6,2,2,-1,-1,3,4,4,30.0,1,4,56
3,4,2,2,0,1,1,0,1,30,1,2,1,2,6,8,3,2,2,2,2,2,1,2,6,2,3,3,2,-1,3,4,26.0,1,5,57
2,0,2,2,0,1,1,0,1,60,1,1,1,2,1,3,2,2,2,2,2,2,1,1,6,2,2,1,2,3,1,4,0.2,1,4,61
1,0,2,2,0,1,1,0,1,60,1,1,1,2,1,3,2,2,2,2,2,2,1,1,6,2,2,1,2,3,1,4,0.2,1,4,61
10,3,2,2,0,1,1,0,1,25,4,1,1,2,9,2,4,1,2,2,2,2,1,3,6,2,2,1,2,2,2,4,55.0,0,4,64
9,7,2,2,0,1,1,0,1,25,4,1,1,2,9,2,4,1,2,2,2,2,1,3,6,2,2,1,2,2,2,4,230.0,1,4,64
7,2,2,1,0,2,1,0,1,7,3,1,1,2,9,3,4,1,2,2,2,2,1,3,6,2,2,1,2,3,3,4,60.0,0,4,71
4,2,2,1,0,1,1,0,1,35,3,1,1,3,9,6,3,2,2,1,2,2,1,3,6,2,2,1,2,2,3,4,54.0,0,5,66
9,6,2,1,0,1,1,0,1,35,3,1,1,3,9,6,3,2,2,1,2,2,1,3,6,2,3,1,2,2,3,4,311.0,0,5,66
1,0,4,2,1,1,1,1,1,1,4,1,1,7,1,5,3,1,2,2,2,2,1,1,6,2,1,1,2,2,4,4,5.0,1,4,49
1,2,3,1,1,1,1,0,1,13,3,1,1,3,1,6,3,1,2,2,2,2,1,1,6,2,1,2,2,2,1,4,28.0,1,4,40
1,2,1,1,0,1,1,0,2,27,4,1,1,1,1,3,3,1,2,2,2,2,1,1,6,2,1,2,3,3,1,4,23.0,1,4,61
1,0,2,2,0,1,1,0,2,10,-1,1,1,2,1,1,3,2,2,2,2,2,1,2,6,2,2,3,2,2,4,4,0.4,2,4,64
4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,6,2,1,-2,-2,-2,-2,4,0.5,2,-2,-1
1,4,3,2,0,7,1,0,1,17,6,1,1,3,1,1,6,2,2,1,2,2,1,1,6,2,2,2,2,3,4,4,54.0,0,4,42
1,1,2,2,2,1,1,0,1,1,4,1,1,2,1,6,3,2,2,1,2,2,1,1,6,2,1,3,2,2,1,4,20.0,1,4,43
4,1,2,0,0,0,2,0,2,7,5,1,1,2,9,3,3,1,1,2,2,2,-1,3,6,2,1,-1,-1,-1,1,4,27.0,0,-1,85
11,4,2,1,0,1,1,0,1,38,4,1,1,4,9,6,4,2,2,1,2,2,1,3,6,2,1,1,2,2,1,4,144.0,0,4,69
4,2,2,1,0,1,1,0,1,38,3,1,1,6,4,7,3,2,2,2,2,2,3,3,6,2,2,2,2,3,3,4,38.0,0,4,46
4,0,2,2,0,2,1,0,1,29,6,1,1,3,1,2,6,1,2,2,2,2,1,3,6,2,1,3,2,3,3,4,1.2,1,5,58
10,2,2,2,0,2,1,0,1,29,6,1,1,3,1,2,6,1,2,2,2,2,1,3,6,2,2,3,2,3,3,4,8.5,1,5,58
8,0,4,1,0,1,1,0,2,3,4,1,1,3,1,8,3,2,2,2,2,2,1,3,6,2,2,1,2,2,3,4,1.3,1,5,43
8,8,4,1,0,1,1,0,2,3,4,1,1,3,1,8,3,2,2,2,2,2,1,3,6,2,3,1,2,2,3,4,87.2,1,5,43
11,5,4,1,0,1,1,0,2,3,4,2,-1,3,6,-1,7,2,2,2,2,2,1,3,6,2,2,2,2,2,4,4,37.0,1,4,39
1,6,4,1,0,1,1,0,2,10,3,2,1,4,2,6,3,1,2,2,1,2,1,1,6,2,2,3,1,3,3,4,60.0,0,4,42
1,1,2,1,0,2,1,1,2,2,-1,1,1,2,1,3,4,2,2,1,2,2,2,1,6,2,1,3,2,2,4,4,25.0,0,5,31
11,1,2,0,0,0,2,1,2,1,1,2,1,4,3,3,3,2,2,2,2,2,2,3,6,2,1,4,2,2,4,4,19.0,1,4,29
4,2,1,1,0,0,2,0,1,41,-1,1,1,1,9,8,4,2,2,2,2,1,1,3,6,2,1,-1,2,-1,4,4,15.0,1,4,79
9,0,1,1,0,0,2,0,1,41,-1,1,1,1,9,8,4,2,2,2,2,1,1,3,6,2,1,-1,2,-1,4,4,1.3,1,4,79
4,0,2,1,0,-1,2,-1,1,47,4,1,1,3,9,6,4,1,2,2,1,2,1,3,6,2,1,1,2,1,2,4,0.8,2,4,77
11,0,2,1,0,-1,2,-1,1,47,4,1,1,3,9,6,4,1,2,2,1,2,1,3,6,2,1,1,2,1,2,4,1.1,1,4,77
1,3,2,0,0,1,1,0,1,27,2,2,1,6,1,6,3,2,2,1,2,2,3,1,6,2,2,3,2,2,4,4,40.0,0,5,34
11,2,3,0,0,1,1,0,1,27,2,2,1,4,2,6,6,2,2,1,2,2,3,3,6,2,1,-1,-1,-1,1,4,18.0,0,2,63
7,1,3,0,0,1,1,0,1,27,2,2,1,4,2,6,6,2,2,1,2,2,3,3,6,2,1,-1,-1,-1,1,4,13.0,0,2,63
11,0,2,1,-1,1,1,-1,1,30,4,1,1,2,9,-1,4,1,1,2,2,2,1,3,6,2,2,2,3,2,1,4,34.0,0,5,68
7,1,2,1,-1,1,1,-1,1,20,4,1,1,2,9,2,5,1,2,2,2,2,1,3,6,2,1,3,3,-1,4,4,6.0,1,5,67
4,0,2,1,-1,1,1,-1,1,20,4,1,1,2,9,2,5,1,2,2,2,2,1,3,6,2,1,3,3,-1,4,4,1.0,1,5,67
1,0,1,1,0,1,1,1,2,2,3,1,1,1,1,3,4,1,1,2,2,2,1,1,6,2,4,3,2,2,4,4,1.2,2,1,34
11,0,1,1,0,1,1,1,2,2,3,1,1,1,1,3,4,1,1,2,2,2,1,3,6,2,1,3,2,2,4,4,0.2,1,4,34
5,0,1,1,0,1,1,1,2,2,3,1,1,1,1,3,4,1,1,2,2,2,1,-1,6,2,1,3,2,2,4,4,0.2,1,4,34
1,8,2,1,0,2,1,0,2,5,5,1,1,7,1,8,7,2,2,1,2,2,2,-1,6,2,3,4,-1,-1,3,4,321.0,0,2,56
4,0,4,1,1,1,1,1,1,6,4,2,1,3,6,5,3,1,2,2,2,2,1,3,7,4,2,1,4,4,3,4,7.0,1,5,40
1,0,2,2,0,1,1,0,1,5,5,1,1,2,1,5,3,2,2,2,2,2,1,1,7,4,1,-1,-1,-1,3,4,111.0,1,4,51
1,0,2,2,0,1,1,0,1,30,3,2,1,2,2,6,3,1,2,2,2,2,1,1,7,4,2,2,1,1,1,4,6.0,1,5,51
1,0,4,1,-1,-1,1,-1,2,12,-1,2,1,3,2,6,3,1,2,2,2,2,1,1,7,4,1,1,2,-1,2,4,36.0,0,5,-1
3,0,4,1,0,4,1,0,1,13,4,1,1,6,8,8,2,1,1,2,2,2,3,1,7,2,1,3,2,3,1,2,10.0,0,3,-1
4,1,2,3,1,2,1,0,1,2,4,2,1,2,2,5,3,1,2,2,2,2,1,3,7,2,4,4,2,2,3,2,35.0,1,4,24
1,0,2,3,1,2,1,0,1,2,4,2,1,2,2,5,3,1,2,2,2,2,1,1,7,2,2,4,2,3,3,2,14.0,1,4,24
4,2,3,2,1,2,1,1,1,20,6,1,1,3,1,3,3,2,2,2,2,2,-1,3,7,2,2,1,2,2,4,2,17.0,1,3,54
1,0,2,2,1,0,2,0,1,30,4,1,1,2,1,1,3,1,2,2,2,2,1,1,7,2,1,1,2,2,4,2,6.5,1,4,57
1,0,2,2,1,0,2,0,1,30,4,2,1,2,2,4,2,1,2,2,2,2,1,1,7,2,1,2,2,2,4,2,6.5,1,4,51
7,1,3,2,0,1,1,0,1,30,6,1,1,6,1,6,3,1,1,2,2,2,1,3,7,2,2,3,2,2,1,2,24.0,1,3,30
10,2,3,2,0,1,1,0,1,30,6,1,1,6,1,6,3,1,1,2,2,2,1,3,7,2,2,3,2,2,1,2,49.0,1,3,30
2,2,2,0,0,2,1,0,1,10,6,1,1,2,2,2,7,2,2,1,2,2,3,1,7,2,1,1,2,2,1,2,215.0,0,2,56
1,1,5,1,0,3,1,0,1,15,-1,1,1,3,1,6,3,1,2,2,2,2,1,1,7,2,1,1,3,3,4,2,20.0,0,3,49
1,1,5,2,1,1,1,1,1,5,6,1,1,3,1,1,3,1,2,2,2,2,1,1,7,2,1,1,1,1,3,2,20.0,1,4,45
1,2,3,3,0,1,1,0,1,16,-1,2,1,6,1,8,3,1,2,2,2,2,1,1,7,2,1,4,1,3,4,2,18.0,1,4,24
1,1,2,1,1,1,1,1,-1,27,4,1,1,2,1,6,3,1,1,2,2,2,1,1,4,2,1,3,2,2,4,2,13.0,0,4,54
4,0,2,2,0,0,2,0,1,39,3,2,1,3,9,7,2,1,2,2,2,2,1,3,4,2,1,-1,-1,2,4,2,5.5,1,4,63
2,2,4,2,-1,2,1,-1,1,20,5,1,1,6,1,6,7,2,2,1,2,2,1,1,4,2,2,3,1,1,4,2,79.0,0,4,40
1,1,4,1,0,3,1,0,1,20,4,1,1,3,1,6,3,1,1,2,2,2,2,1,4,2,1,-1,3,-1,2,2,12.0,0,4,47
3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,4,2,2,-1,-1,-1,1,2,12.5,0,-1,-1
6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,2,2,-1,-1,-1,1,2,12.5,0,-1,-1
10,2,2,1,0,1,2,1,1,25,3,1,1,6,1,5,3,1,2,2,2,2,1,3,4,2,1,1,1,2,3,2,75.0,0,3,39
4,1,3,2,0,2,1,1,1,31,3,1,1,1,9,2,5,1,2,2,2,2,1,3,4,2,1,1,2,2,4,2,6.0,1,4,66
11,1,1,1,0,2,1,0,2,10,2,1,1,1,9,3,6,1,2,2,2,2,1,3,4,2,1,-1,2,-1,4,2,12.0,1,4,77
1,1,5,2,2,5,1,1,1,23,6,1,1,3,1,2,8,2,2,1,2,2,1,1,4,2,2,2,2,1,4,2,82.0,0,4,57
7,0,5,2,2,3,1,0,1,13,5,2,1,6,6,6,2,2,2,1,2,2,3,3,4,2,2,3,1,2,1,2,64.0,0,4,19
1,0,5,2,2,3,1,0,1,13,5,2,1,3,2,6,3,1,2,2,2,2,2,1,4,2,1,3,1,3,4,2,3.5,0,3,43
3,3,4,2,0,3,1,0,1,25,6,2,-1,3,1,1,3,2,2,1,2,2,1,1,4,2,1,4,-1,-1,2,2,41.0,0,3,58
3,2,4,2,0,3,1,0,1,25,6,2,-1,3,1,1,3,2,2,1,2,2,1,1,4,2,1,4,-1,-1,2,2,212.0,0,3,58
1,0,4,2,0,3,1,0,1,25,6,2,-1,3,1,1,3,2,2,1,2,2,1,1,4,2,1,4,-1,-1,2,2,13.0,1,3,58
1,0,4,2,0,3,1,0,1,25,6,2,-1,3,1,1,3,2,2,1,2,2,1,1,4,2,1,4,-1,-1,2,2,8.0,1,3,58
1,1,4,2,2,3,1,0,2,26,5,1,1,3,1,6,3,1,1,2,2,2,1,1,4,2,1,2,2,2,1,2,12.0,0,3,51
7,3,3,2,2,1,1,0,1,10,4,2,1,3,2,6,2,1,2,2,2,2,2,3,4,2,5,2,1,1,4,2,425.5,0,3,47
